tweet_id,tweet,emo_label,emo_intense,type,pp_replaced,emoji_senti,emoti_senti,pp_pre_emoemo,pp_pre_emopunc
10735,don't give someone power by letting their words offend you,anger,0.33299999999999996,train,do not give someone power by letting their words offend you,0.0,0.0,do not give someone power by letting their words offend you,do not give someone power by letting their words offend you
10736,"Rt @yoelamite i need that one back, that whole cd was hard, the one with a #rage flew through, rhyme flow, n the 1 u speak on the dollar",anger,0.33299999999999996,train,"rt i need that one back , that whole cd was hard , the one with a $HASHTAG$ flew through , rhyme flow , n the $NUMBER$ you speak on the dollar",0.0,0.0,"rt i need that one back , that whole cd was hard , the one with a $HASHTAG$ flew through , rhyme flow , n the $NUMBER$ you speak on the dollar","rt i need that one back , that whole cd was hard , the one with a $HASHTAG$ flew through , rhyme flow , n the $NUMBER$ you speak on the dollar"
10737,Lot 100 would give Ghandi road rage,anger,0.33299999999999996,train,lot $NUMBER$ would give ghandi road rage,0.0,0.0,lot $NUMBER$ would give ghandi road rage,lot $NUMBER$ would give ghandi road rage
10738,@StutteringGiant at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it,anger,0.33299999999999996,train,at least his character in fast and furious pumped some adrenaline into the franchise . but that is about it,0.0,0.0,at least his character in fast and furious pumped some adrenaline into the franchise . but that is about it,at least his character in fast and furious pumped some adrenaline into the franchise but that is about it
10739,"How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg",anger,0.341,train,"how can i tell happy anniversary , when you are not happy .. $HASHTAG$ $HASHTAG$",0.0,0.0,"how can i tell happy anniversary , when you are not happy .. $HASHTAG$ $HASHTAG$","how can i tell happy anniversary , when you are not happy $HASHTAG$ $HASHTAG$"
10740,I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,anger,0.33299999999999996,train,i love when angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,0.0,0.0,i love when angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,i love when angry tweets bc it makes me laugh but also hate it bc it makes me miss her more
10741,when you find out the initiative isn't even a thing 😧 ,anger,0.312,train,when you find out the initiative is not even a thing 😧,-0.005416666666666667,0.0,when you find out the initiative is not even a thing :anguished_face:,when you find out the initiative is not even a thing anguished_face
10742,"All this from a cigarette burning in Laura's hand, the angle of her chin, the purse of her lips.'(104) Gorgeous transition!@laurengrodstein",anger,0.312,train,"all this from a cigarette burning in laura's hand , the angle of her chin , the purse of her lips . ' ( $NUMBER$ ) gorgeous transition ! $MENTION$",0.0,0.0,"all this from a cigarette burning in laura's hand , the angle of her chin , the purse of her lips . ' ( $NUMBER$ ) gorgeous transition ! $MENTION$","all this from a cigarette burning in laura s hand , the angle of her chin , the purse of her lips $NUMBER$ gorgeous transition ! $MENTION$"
10743,This all resent #India #Pakistan problem is save #NawazSharif\n@ImranKhanPTI\n@PTIofficial,anger,0.312,train,this all resent $HASHTAG$ $HASHTAG$ problem is save $HASHTAG$,0.0,0.0,this all resent $HASHTAG$ $HASHTAG$ problem is save $HASHTAG$,this all resent $HASHTAG$ $HASHTAG$ problem is save $HASHTAG$
10744,#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax,anger,0.312,train,$HASHTAG$ seek $HASHTAG$ . $HASHTAG$ old $HASHTAG$ of chasing $HASHTAG$ resultin in $HASHTAG$ $HASHTAG$ $HASHTAG$ . $HASHTAG$ $HASHTAG$ within $HASHTAG$ $HASHTAG$,0.0,0.0,$HASHTAG$ seek $HASHTAG$ . $HASHTAG$ old $HASHTAG$ of chasing $HASHTAG$ resultin in $HASHTAG$ $HASHTAG$ $HASHTAG$ . $HASHTAG$ $HASHTAG$ within $HASHTAG$ $HASHTAG$,$HASHTAG$ seek $HASHTAG$ $HASHTAG$ old $HASHTAG$ of chasing $HASHTAG$ resultin in $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ within $HASHTAG$ $HASHTAG$
10745,@RealJeffsdomain Wolfpack theme and trons and sting wore the wolf shirt,anger,0.312,train,wolfpack theme and trons and sting wore the wolf shirt,0.0,0.0,wolfpack theme and trons and sting wore the wolf shirt,wolfpack theme and trons and sting wore the wolf shirt
10746,"@MHChat sadness with resentment is the past, sadness with fear is the future. try to live in the now #MHchat",anger,0.172,train,"sadness with resentment is the past , sadness with fear is the future . try to live in the now $HASHTAG$",0.0,0.0,"sadness with resentment is the past , sadness with fear is the future . try to live in the now $HASHTAG$","sadness with resentment is the past , sadness with fear is the future try to live in the now $HASHTAG$"
10747,Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday #anger #politeness,anger,0.312,train,anger is cheap and politeness is e$SMILEY$ensive . do not e$SMILEY$ect everybody to be polite . $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,anger is cheap and politeness is e$SMILEY$ensive . do not e$SMILEY$ect everybody to be polite . $HASHTAG$ $HASHTAG$ $HASHTAG$,anger is cheap and politeness is e$SMILEY$ensive do not e$SMILEY$ect everybody to be polite $HASHTAG$ $HASHTAG$ $HASHTAG$
10748,@JOjojosiejay or in my case a raging moody cow lol why i buy moody cow socks lol,anger,0.389,train,or in my case a raging moody cow lol why i buy moody cow socks lol,0.0,0.0,or in my case a raging moody cow lol why i buy moody cow socks lol,or in my case a raging moody cow lol why i buy moody cow socks lol
10749,I'm just doing what u should b doing just minding my business and grinding relentless @LITO615,anger,0.312,train,i'm just doing what you should b doing just minding my business and grinding relentless,0.0,0.0,i'm just doing what you should b doing just minding my business and grinding relentless,i m just doing what you should b doing just minding my business and grinding relentless
10750,Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.,anger,0.312,train,holding a $HASHTAG$ does not make you $HASHTAG$ ; it makes you $HASHTAG$ . $HASHTAG$ does not make you $HASHTAG$ ; it sets you $HASHTAG$ .,0.0,0.0,holding a $HASHTAG$ does not make you $HASHTAG$ ; it makes you $HASHTAG$ . $HASHTAG$ does not make you $HASHTAG$ ; it sets you $HASHTAG$ .,holding a $HASHTAG$ does not make you $HASHTAG$ it makes you $HASHTAG$ $HASHTAG$ does not make you $HASHTAG$ it sets you $HASHTAG$
10751,@pianimadi regarde tes snap,anger,0.312,train,regarde tes snap,0.0,0.0,regarde tes snap,regarde tes snap
10752,Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO,anger,0.33,train,standard candice starting the show with a pout $HASHTAG$ $HASHTAG$,0.0,0.0,standard candice starting the show with a pout $HASHTAG$ $HASHTAG$,standard candice starting the show with a pout $HASHTAG$ $HASHTAG$
10753,"@Klipto the orange one is #poisonous and #bitter. You shouldn't judge the #blue one by how it looks but by how it tastes, #delicious.",anger,0.312,train,"the orange one is $HASHTAG$ and $HASHTAG$ . you should not judge the $HASHTAG$ one by how it looks but by how it tastes , $HASHTAG$ .",0.0,0.0,"the orange one is $HASHTAG$ and $HASHTAG$ . you should not judge the $HASHTAG$ one by how it looks but by how it tastes , $HASHTAG$ .","the orange one is $HASHTAG$ and $HASHTAG$ you should not judge the $HASHTAG$ one by how it looks but by how it tastes , $HASHTAG$"
10754,Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it,anger,0.312,train,who got madden $NUMBER$ or $NUMBER$k17 ps4 add trackdawgt let us run it,0.0,0.0,who got madden $NUMBER$ or $NUMBER$k17 ps4 add trackdawgt let us run it,who got madden $NUMBER$ or $NUMBER$k17 ps4 add trackdawgt let us run it
10755,I wish the next madden has a story mode too. Just like Fifa 17 #madden,anger,0.312,train,i wish the next madden has a story mode too . just like fifa $NUMBER$ $HASHTAG$,0.0,0.0,i wish the next madden has a story mode too . just like fifa $NUMBER$ $HASHTAG$,i wish the next madden has a story mode too just like fifa $NUMBER$ $HASHTAG$
10756,@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR,anger,0.312,train,taking offense to acount ... he ranks $NUMBER$ of $NUMBER$ over last $NUMBER$ years by sabr,0.0,0.0,taking offense to acount ... he ranks $NUMBER$ of $NUMBER$ over last $NUMBER$ years by sabr,taking offense to acount he ranks $NUMBER$ of $NUMBER$ over last $NUMBER$ years by sabr
10757,@justinbieber Thank u Justin for this amazing concert. I can't believe that only u can provoke these thousand smiles these night#BelieveTour,anger,0.312,train,thank you justin for this amazing concert . i cannot believe that only you can provoke these thousand smiles these night $HASHTAG$,0.0,0.0,thank you justin for this amazing concert . i cannot believe that only you can provoke these thousand smiles these night $HASHTAG$,thank you justin for this amazing concert i cannot believe that only you can provoke these thousand smiles these night $HASHTAG$
10758,@The_Boxing_Hub #klitschko @Klitschko over fury any day #boxing,anger,0.312,train,$HASHTAG$ over fury any day $HASHTAG$,0.0,0.0,$HASHTAG$ over fury any day $HASHTAG$,$HASHTAG$ over fury any day $HASHTAG$
10759,The best revenge is massive success.,anger,0.312,train,the best revenge is massive success .,0.0,0.0,the best revenge is massive success .,the best revenge is massive success
10760,"Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ...",anger,0.312,train,"tiangong $NUMBER$ , china's first space laboratory , will come to a fiery end in late $NUMBER$ . the average decommissioned satellite either burns ...",0.0,0.0,"tiangong $NUMBER$ , china's first space laboratory , will come to a fiery end in late $NUMBER$ . the average decommissioned satellite either burns ...","tiangong $NUMBER$ , china s first space laboratory , will come to a fiery end in late $NUMBER$ the average decommissioned satellite either burns"
10761,Houston might lose a coach tomorrow or by midnight. #yikes ?,anger,0.312,train,houston might lose a coach tomorrow or by midnight . $HASHTAG$ ?,0.0,0.0,houston might lose a coach tomorrow or by midnight . $HASHTAG$ ?,houston might lose a coach tomorrow or by midnight $HASHTAG$ ?
10762,"Well, the lines for Sweden's goals sure sting.",anger,0.312,train,"well , the lines for sweden's goals sure sting .",0.0,0.0,"well , the lines for sweden's goals sure sting .","well , the lines for sweden s goals sure sting"
10763,Don't get #bitter get #BETTER,anger,0.312,train,do not get $HASHTAG$ get $HASHTAG$,0.0,0.0,do not get $HASHTAG$ get $HASHTAG$,do not get $HASHTAG$ get $HASHTAG$
10764,Don't be bitter,anger,0.292,train,do not be bitter,0.0,0.0,do not be bitter,do not be bitter
10765,Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally,anger,0.185,train,went n a bodega $NUMBER$ incense lookd $MENTION$ the sis behind the counter & it was like a mirror she said where you from i said here she said no originally,0.0,0.0,went n a bodega $NUMBER$ incense lookd $MENTION$ the sis behind the counter & it was like a mirror she said where you from i said here she said no originally,went n a bodega $NUMBER$ incense lookd $MENTION$ the sis behind the counter it was like a mirror she said where you from i said here she said no originally
10766,Recommended reading: Prisoners of Hate by Aaron Beck ,anger,0.292,train,recommended reading : prisoners of hate by aaron beck,0.0,0.0,recommended reading : prisoners of hate by aaron beck,recommended reading prisoners of hate by aaron beck
10767,@CharlotteBnntt that's the joke. I know it's incense,anger,0.222,train,that is the joke . i know it is incense,0.0,0.0,that is the joke . i know it is incense,that is the joke i know it is incense
10768,Leveled at the half. Much better offense expected in the second half,anger,0.182,train,leveled at the half . much better offense e$SMILEY$ected in the second half,0.0,0.0,leveled at the half . much better offense e$SMILEY$ected in the second half,leveled at the half much better offense e$SMILEY$ected in the second half
10769,@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. ,anger,0.292,train,huh ? we have a sprint coach ? we are the slowest team in the comp . talk about robbing a living .,0.0,0.0,huh ? we have a sprint coach ? we are the slowest team in the comp . talk about robbing a living .,huh ? we have a sprint coach ? we are the slowest team in the comp talk about robbing a living
10770,#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily ,anger,0.292,train,$HASHTAG$ sippin $HASHTAG$ wondering $HASHTAG$ i finally gave in <3 haha $HASHTAG$ - ... its because $HASHTAG$,0.0,0.058823529411764705,$HASHTAG$ sippin $HASHTAG$ wondering $HASHTAG$ i finally gave in <3 haha $HASHTAG$ - ... its because $HASHTAG$,$HASHTAG$ sippin $HASHTAG$ wondering $HASHTAG$ i finally gave in 3 haha $HASHTAG$ its because $HASHTAG$
10771,One of my favorite classic cars is the Plymouth fiery.,anger,0.292,train,one of my favorite classic cars is the plymouth fiery .,0.0,0.0,one of my favorite classic cars is the plymouth fiery .,one of my favorite classic cars is the plymouth fiery
10772,"As your own lives in order to complete our amazing life journey successfully, it is there. ",anger,0.35700000000000004,train,"as your own lives in order to complete our amazing life journey successfully , it is there .",0.0,0.0,"as your own lives in order to complete our amazing life journey successfully , it is there .","as your own lives in order to complete our amazing life journey successfully , it is there"
10773,Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat,anger,0.292,train,kik me i want to swap pics i will post on my account anonymously if you wish kik : vsvplou $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,kik me i want to swap pics i will post on my account anonymously if you wish kik : vsvplou $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,kik me i want to swap pics i will post on my account anonymously if you wish kik vsvplou $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$
10774,Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.,anger,0.292,train,focus on yourself . do not let other's love define you when you are happy and do not let it make you bitter if you get hurt .,0.0,0.0,focus on yourself . do not let other's love define you when you are happy and do not let it make you bitter if you get hurt .,focus on yourself do not let other s love define you when you are happy and do not let it make you bitter if you get hurt
10775,I wish the next madden has a story mode too. Just like Fifa 17 ,anger,0.292,train,i wish the next madden has a story mode too . just like fifa $NUMBER$,0.0,0.0,i wish the next madden has a story mode too . just like fifa $NUMBER$,i wish the next madden has a story mode too just like fifa $NUMBER$
10776,@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -,anger,0.304,train,* i frown and cup your cheeks in my hands after you step aside . * angela i care about you . and i do not know how else i can -,0.0,0.0,* i frown and cup your cheeks in my hands after you step aside . * angela i care about you . and i do not know how else i can -,i frown and cup your cheeks in my hands after you step aside angela i care about you and i do not know how else i can
10777,😳The intensity that @sydneyswans play at is extraordinary #relentless #AFLCatsSwans #AFLFinals 🏉👏🏿,anger,0.292,train,😳 the intensity that play at is extraordinary $HASHTAG$ $HASHTAG$ $HASHTAG$ 🏉 👏 🏿,0.08392857142857142,0.0,:flushed_face: the intensity that play at is extraordinary $HASHTAG$ $HASHTAG$ $HASHTAG$ :rugby_football: :clapping_hands:,flushed_face the intensity that play at is extraordinary $HASHTAG$ $HASHTAG$ $HASHTAG$ rugby_football clapping_hands
10778,Need a new outlet for ,anger,0.292,train,need a new outlet for,0.0,0.0,need a new outlet for,need a new outlet for
10779,I need a 🍱sushi date🍙 @AnzalduaG 🍝an olive guarded date🧀 @lexiereid369 and a 👊🏼Rockys date🍕 ,anger,0.271,train,i need a 🍱 sushi date 🍙 🍝 an olive guarded date 🧀 and a 👊 🏼 rockys date 🍕,0.03745,0.0,i need a :bento_box: sushi date :rice_ball: :spaghetti: an olive guarded date :cheese_wedge: and a :oncoming_fist: rockys date :pizza:,i need a bento_box sushi date rice_ball spaghetti an olive guarded date cheese_wedge and a oncoming_fist rockys date pizza
10780,@leener00 @libbyfloyd1 @G_Eazy my snap is andriaprebles ❤️,anger,0.271,train,my snap is andriaprebles ❤ ️,0.12433333333333334,0.0,my snap is andriaprebles :red_heart:,my snap is andriaprebles red_heart
10781,Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs,anger,0.271,train,colors of the leaves are - changing . heatwaves in la still - raging . lattes made in batches . visit pumpkin patches . $HASHTAG$,0.0,0.0,colors of the leaves are - changing . heatwaves in la still - raging . lattes made in batches . visit pumpkin patches . $HASHTAG$,colors of the leaves are changing heatwaves in la still raging lattes made in batches visit pumpkin patches $HASHTAG$
10782,@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley,anger,0.271,train,$HASHTAG$ what shall we do this weekend ? $HASHTAG$ in $HASHTAG$ with $HASHTAG$ $HASHTAG$ $HASHTAG$ & $HASHTAG$,0.0,0.0,$HASHTAG$ what shall we do this weekend ? $HASHTAG$ in $HASHTAG$ with $HASHTAG$ $HASHTAG$ $HASHTAG$ & $HASHTAG$,$HASHTAG$ what shall we do this weekend ? $HASHTAG$ in $HASHTAG$ with $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$
10783,"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. ",anger,0.271,train,"it takes a man to suffer ignorance and smile . be yourself , no matter what they say .",0.0,0.0,"it takes a man to suffer ignorance and smile . be yourself , no matter what they say .","it takes a man to suffer ignorance and smile be yourself , no matter what they say"
10784,"@FrizzeyesJr meeee, i'm lvl 320 and i have not a single relentless",anger,0.271,train,"meee , i'm lvl $NUMBER$ and i have not a single relentless",0.0,0.0,"meee , i'm lvl $NUMBER$ and i have not a single relentless","meee , i m lvl $NUMBER$ and i have not a single relentless"
10785,@_Inferno217_ @PaladinsGame ummm that dragons fury though..,anger,0.271,train,ummm that dragons fury though ..,0.0,0.0,ummm that dragons fury though ..,ummm that dragons fury though
10786,@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Just perfect.,anger,0.271,train,he is perfect . but not even in that way where you sort of resent him or suspect that he leads a double life . just perfect .,0.0,0.0,he is perfect . but not even in that way where you sort of resent him or suspect that he leads a double life . just perfect .,he is perfect but not even in that way where you sort of resent him or suspect that he leads a double life just perfect
10787,@jetmissTee I thought I peeped him on your snap. That's the homie ✊🏽 lol,anger,0.271,train,i thought i peeped him on your snap . that is the homie ✊ 🏽 lol,0.027062499999999996,0.0,i thought i peeped him on your snap . that is the homie :raised_fist: lol,i thought i peeped him on your snap that is the homie raised_fist lol
10788,@pbump @AndyRichter  My heart goes out to that woman for the indignity of what she is sitting through.,anger,0.271,train,my heart goes out to that woman for the indignity of what she is sitting through .,0.0,0.0,my heart goes out to that woman for the indignity of what she is sitting through .,my heart goes out to that woman for the indignity of what she is sitting through
10789,You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless,anger,0.271,train,you cannot fight the elephants until you have wrestled the pigs . $HASHTAG$ $HASHTAG$,0.0,0.0,you cannot fight the elephants until you have wrestled the pigs . $HASHTAG$ $HASHTAG$,you cannot fight the elephants until you have wrestled the pigs $HASHTAG$ $HASHTAG$
10790,@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol ,anger,0.271,train,i'm sensing a theme here tho lol,0.0,0.0,i'm sensing a theme here tho lol,i m sensing a theme here tho lol
10791,ESPN just assumed I wanted their free magazines ,anger,0.271,train,espn just assumed i wanted their free magazines,0.0,0.0,espn just assumed i wanted their free magazines,espn just assumed i wanted their free magazines
10792,"If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work #snap",anger,0.271,train,"if my luck the rest of fall goes anything like today , i think i'm going to like this season . $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$",0.0,0.0,"if my luck the rest of fall goes anything like today , i think i'm going to like this season . $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$","if my luck the rest of fall goes anything like today , i think i m going to like this season $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$"
10793,These #NewEnglandPatriots jerseys look like some whack ones that you tried to make when you made custom jerseys on #madden  04,anger,0.271,train,these $HASHTAG$ jerseys look like some whack ones that you tried to make when you made custom jerseys on $HASHTAG$ $NUMBER$,0.0,0.0,these $HASHTAG$ jerseys look like some whack ones that you tried to make when you made custom jerseys on $HASHTAG$ $NUMBER$,these $HASHTAG$ jerseys look like some whack ones that you tried to make when you made custom jerseys on $HASHTAG$ $NUMBER$
10794,@DMAnthonyJoseph @TheClumpany No grudge. Only truth in abundance.,anger,0.271,train,no grudge . only truth in abundance .,0.0,0.0,no grudge . only truth in abundance .,no grudge only truth in abundance
10795,"@Lesdoggg take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on that.",anger,0.271,train,"take me with you ! ! jk . have fun , relax , get a massage or two and chill . do not eat the cucumbers , most places frown on that .",0.0,0.0,"take me with you ! ! jk . have fun , relax , get a massage or two and chill . do not eat the cucumbers , most places frown on that .","take me with you ! ! jk have fun , relax , get a massage or two and chill do not eat the cucumbers , most places frown on that"
10796,630am meeting Olympic House #10golds24 .  #neverquit #believe #dreambig #TeamTTO #going4gold,anger,0.271,train,$NUMBER$am meeting olympic house $HASHTAG$ . $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,$NUMBER$am meeting olympic house $HASHTAG$ . $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,$NUMBER$am meeting olympic house $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$
10797,Houston might lose a coach tomorrow or by midnight.  #yikes #offense?,anger,0.271,train,houston might lose a coach tomorrow or by midnight . $HASHTAG$ $HASHTAG$ ?,0.0,0.0,houston might lose a coach tomorrow or by midnight . $HASHTAG$ $HASHTAG$ ?,houston might lose a coach tomorrow or by midnight $HASHTAG$ $HASHTAG$ ?
10798,It's easy to hold a grudge harder to let go.,anger,0.295,train,it is easy to hold a grudge harder to let go .,0.0,0.0,it is easy to hold a grudge harder to let go .,it is easy to hold a grudge harder to let go
10799,Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte  #against #machines,anger,0.18899999999999997,train,prayers & protection to our brothers and sisters fighting in $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,prayers & protection to our brothers and sisters fighting in $HASHTAG$ $HASHTAG$ $HASHTAG$,prayers protection to our brothers and sisters fighting in $HASHTAG$ $HASHTAG$ $HASHTAG$
10800,testing ,anger,0.25,train,testing,0.0,0.0,testing,testing
10801,Happiness is the best revenge,anger,0.25,train,happiness is the best revenge,0.0,0.0,happiness is the best revenge,happiness is the best revenge
10802,I forgot about this nice area down here with the fiery hearths,anger,0.25,train,i forgot about this nice area down here with the fiery hearths,0.0,0.0,i forgot about this nice area down here with the fiery hearths,i forgot about this nice area down here with the fiery hearths
10803,"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. #sting",anger,0.25,train,"it takes a man to suffer ignorance and smile . be yourself , no matter what they say . $HASHTAG$",0.0,0.0,"it takes a man to suffer ignorance and smile . be yourself , no matter what they say . $HASHTAG$","it takes a man to suffer ignorance and smile be yourself , no matter what they say $HASHTAG$"
10804,@KingNicky7 also madden isn't the funniest game to watch and if there isn't much happening it's boring,anger,0.25,train,also madden is not the funniest game to watch and if there is not much happening it is boring,0.0,0.0,also madden is not the funniest game to watch and if there is not much happening it is boring,also madden is not the funniest game to watch and if there is not much happening it is boring
10805,"Mm, okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi",anger,0.25,train,"mm , okay . ham for you and turkey for me . ' gives his hair a ruffle before heading back in the kitchen to set out the > >",0.0,0.0,"mm , okay . ham for you and turkey for me . ' gives his hair a ruffle before heading back in the kitchen to set out the > >","mm , okay ham for you and turkey for me gives his hair a ruffle before heading back in the kitchen to set out the"
10806,"Oh my. Watching #rage. It's been like, ages",anger,0.25,train,"oh my . watching $HASHTAG$ . it is been like , ages",0.0,0.0,"oh my . watching $HASHTAG$ . it is been like , ages","oh my watching $HASHTAG$ it is been like , ages"
10807,Like hello? I am your first born you must always laugh at my jokes. ,anger,0.324,train,like hello ? i am your first born you must always laugh at my jokes .,0.0,0.0,like hello ? i am your first born you must always laugh at my jokes .,like hello ? i am your first born you must always laugh at my jokes
10808,Sometimes the best motivations come from 'proving them wrong' #energy  #MotivationalQuotes,anger,0.25,train,sometimes the best motivations come from ' proving them wrong ' $HASHTAG$ $HASHTAG$,0.0,0.0,sometimes the best motivations come from ' proving them wrong ' $HASHTAG$ $HASHTAG$,sometimes the best motivations come from proving them wrong $HASHTAG$ $HASHTAG$
10809,Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya  #bwahaha,anger,0.25,train,tonight's $HASHTAG$ $HASHTAG$ episode gave me life ! yaasss queens ! $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,tonight's $HASHTAG$ $HASHTAG$ episode gave me life ! yaasss queens ! $HASHTAG$ $HASHTAG$ $HASHTAG$,tonight s $HASHTAG$ $HASHTAG$ episode gave me life ! yaasss queens ! $HASHTAG$ $HASHTAG$ $HASHTAG$
10810,and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?',anger,0.22899999999999998,train,and naoto nod she also like tha bands . but she also frown . ' will the bands ' papa roach ' be at concert ... ? ',0.0,0.0,and naoto nod she also like tha bands . but she also frown . ' will the bands ' papa roach ' be at concert ... ? ',and naoto nod she also like tha bands but she also frown will the bands papa roach be at concert ?
10811,"If someone keeps #laughing at you, don't #fret  . At least u r giving #happiness .'\n#quotes #quotestoliveby",anger,0.22899999999999998,train,"if someone keeps $HASHTAG$ at you , do not $HASHTAG$ . at least you are giving $HASHTAG$ . ' $HASHTAG$ $HASHTAG$",0.0,0.0,"if someone keeps $HASHTAG$ at you , do not $HASHTAG$ . at least you are giving $HASHTAG$ . ' $HASHTAG$ $HASHTAG$","if someone keeps $HASHTAG$ at you , do not $HASHTAG$ at least you are giving $HASHTAG$ $HASHTAG$ $HASHTAG$"
10812,@wesrucker247 sounds like a good game plan for our offense....,anger,0.20199999999999999,train,sounds like a good game plan for our offense ...,0.0,0.0,sounds like a good game plan for our offense ...,sounds like a good game plan for our offense
10813,The most important thing to #bestrong is to hold your  #thoughts,anger,0.147,train,the most important thing to $HASHTAG$ is to hold your $HASHTAG$,0.0,0.0,the most important thing to $HASHTAG$ is to hold your $HASHTAG$,the most important thing to $HASHTAG$ is to hold your $HASHTAG$
10814,So Rangers v Celtic ll ,anger,0.22899999999999998,train,so rangers v celtic ll,0.0,0.0,so rangers v celtic ll,so rangers v celtic ll
10815,I think they may be ,anger,0.22899999999999998,train,i think they may be,0.0,0.0,i think they may be,i think they may be
10816,I should really study today for chemistry but playing madden is just way more fun.,anger,0.20800000000000002,train,i should really study today for chemistry but playing madden is just way more fun .,0.0,0.0,i should really study today for chemistry but playing madden is just way more fun .,i should really study today for chemistry but playing madden is just way more fun
10817,i love the word fret so much and im in heaven,anger,0.127,train,i love the word fret so much and im in heaven,0.0,0.0,i love the word fret so much and im in heaven,i love the word fret so much and im in heaven
10818,@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle ,anger,0.20800000000000002,train,is the live event brock vs orton $NUMBER$ this saturday on the wwe network ? if not it needs to be ! $SMILEY$ $HASHTAG$,0.0,0.041666666666666664,is the live event brock vs orton $NUMBER$ this saturday on the wwe network ? if not it needs to be ! $SMILEY$ $HASHTAG$,is the live event brock vs orton $NUMBER$ this saturday on the wwe network ? if not it needs to be ! $SMILEY$ $HASHTAG$
